trending_id,trend_date_time,trend,user1_id,tweet1,user2_id,tweet2,user3_id,tweet3,user4_id,tweet4,user5_id,tweet5
437,2021-12-17 21:00:33.757729,DULCE E MARILIA NO YOUTUBE,0,-,0,-,0,-,0,-,0,-
438,2021-12-17 21:00:33.86315,4M DO RICO,0,-,0,-,0,-,0,-,0,-
439,2021-12-17 21:00:34.004861,#somostodosanvisa,837874510414098432,"Obrigada, Isabella!!
#somostodosanvisa https://t.co/Si7cPxNH3A",57044549,#SomosTodosAnvisa e contra as intimidações do genocida. Lamentável que Bolsonaro ameace expor servidores pela decis… https://t.co/RJkpkIeB3J,54336513,"Agora, a ameaça é contra os servidores da Anvisa. Zero noção 🤦🏽‍♀️ #somostodosanvisa
#VacinasSalvamVidas",0,-,0,-
440,2021-12-17 21:00:34.119063,#BadBuddySeriesEP8,0,-,0,-,0,-,0,-,0,-
441,2021-12-17 21:00:34.273353,#SextouDoBem,1351188841558913025,O #SextouDoBem chegou para ajudar a ONG Jardim das Borboletas da Bahia. Eles ajudam várias crianças e jovens que so… https://t.co/PqtByS5Zs0,1351188841558913025,"Gente, hoje o #SextouDoBem vai dar espaço e unir esforços para ajudar cidades do Extremo Sul da Bahia, que estão so… https://t.co/APVSLf6XkF",0,-,0,-,0,-
442,2021-12-17 21:00:34.464062,Fundão,975127727501185025,"Infelizmente, por 317 votos a 146, a Câmara derrubou o veto do Presidente @jairbolsonaro ao aumento do Fundão Eleit… https://t.co/q7ye3LhMR0",1186340935124291586,"Amanhã o Congresso deverá analisar o veto do presidente Bolsonaro ao aumento de R$ 5,7 bilhões do fundão eleitoral.… https://t.co/FRXENiEEyK",1120399498692497408,"O dia está ótimo:
Fundão aprovado,
Crianças pequenas obrigadas a tomar vacina,
Será que dá tempo de soltar um ou do… https://t.co/E3mZtsbGlX",975127727501185025,"Por 53 a 21, o Senado também derrubou o veto do Presidente @jairbolsonaro ao aumento do Fundão. 

Mas, a luta ainda… https://t.co/ZnzNHkMW5K",1494658207,"VERGONHA!

Com votos favoráveis da base do Governo Bolsonaro, a Câmara derruba o veto ao aumento do Fundão Eleitora… https://t.co/x1s9q8eSBg"
443,2021-12-17 21:00:34.584303,CONTIGO ALINE MINEIRO,0,-,0,-,0,-,0,-,0,-
444,2021-12-18 03:00:17.273316,#VerdadesSecretas2,55569724,"Angel e Giovanna: Não vou negar que eu tô shippando muito esse casal! 🥵

Os últimos capítulos chegam hoje à noite!… https://t.co/59zGcgOinB",49132320,HAHAHAHAHAHAHHAHAHA EU NÃO ACREDITO. EU NÃO ACREDITO. PELO AMOR DE DEUS. HAHAHAHAHA O QUE É O FINAL DISSO #VerdadesSecretas2,38427754,"😱😱😱 OLHA QUEM VOLTOU!!!!!!!!!!!!!! 😱😱😱
Final de Angel em #VerdadesSecretas2 deixa fãs impactados; descubra o que ro… https://t.co/Cfvo5d2m2c",43340817,#VerdadesSecretas2: Alex volta do túmulo e dá susto colossal em Angel &gt; https://t.co/MNPGw5G4s2 https://t.co/4qvbfvSIBD,55569724,"Cheguei com o final 2, meu povo! 🥂 https://t.co/KwszI3wFrl

A partir do minuto 50:07 você pode conferir um outro de… https://t.co/Wwa2F6eCIQ"
445,2021-12-18 03:00:17.598748,Angel,55569724,"Angel e Giovanna: Não vou negar que eu tô shippando muito esse casal! 🥵

Os últimos capítulos chegam hoje à noite!… https://t.co/59zGcgOinB",3579674776,"Atlético-MG encaminha empréstimo de Alan Franco ao time de Miguel Ángel Ramírez

Sem espaço com Cuca, meio-campista… https://t.co/V7bHr80m1M",38427754,"😱😱😱 OLHA QUEM VOLTOU!!!!!!!!!!!!!! 😱😱😱
Final de Angel em #VerdadesSecretas2 deixa fãs impactados; descubra o que ro… https://t.co/Cfvo5d2m2c",43340817,#VerdadesSecretas2: Alex volta do túmulo e dá susto colossal em Angel &gt; https://t.co/MNPGw5G4s2 https://t.co/4qvbfvSIBD,1244976454405951493,"⚽️ A prenda de Natal que Angel Di María nos deu, em 2009! 🦅❤️ #EPluribusUnum 

#Repost @UEFAcom https://t.co/OvWGeQKofu"
446,2021-12-18 03:00:17.738832,Camila Queiroz,14595353,'Verdades Secretas': Camila Queiroz e Agatha Moreira transam em cena quente https://t.co/qVFEWI5f7x,26817727,"“…terceira temporada de Verdades Secretas”

A gente: quem quer isso?
A gente depois de beijo entre Angel e Giovanna… https://t.co/vS1sgqBo5o",0,-,0,-,0,-
447,2021-12-18 03:00:17.853905,BDAY TAINÁ,0,-,0,-,0,-,0,-,0,-
448,2021-12-18 03:00:18.014066,#방탄소년단진,0,-,0,-,0,-,0,-,0,-
449,2021-12-18 03:00:18.129948,#SagitarianxsLGBTQ,0,-,0,-,0,-,0,-,0,-
450,2021-12-18 03:00:18.383501,Alex,14073052,"Brasil, país com 14 milhões de desempregados, recessão, inflação, acaba de ter uma ideia ""genial"": inviabilizar a f… https://t.co/2CjURvj65L",43340817,#VerdadesSecretas2: Alex volta do túmulo e dá susto colossal em Angel &gt; https://t.co/MNPGw5G4s2 https://t.co/4qvbfvSIBD,36381921,"Mais informações sobre Brayan Ceballos e também a avaliação do Diretor de Futebol, Alex Santiago, sobre o perfil do… https://t.co/ThvfmtFoTh",14073052,O Brasil aboliu todos os limites. Não termina bem. https://t.co/gIXJ4I1q3U,18219976,Carolina prontinha pra flagrar Alex e Angel hoje em #VerdadesSecretas. Quem vai acompanhar comigo? 👀 https://t.co/kHZTv0EwwR
451,2021-12-18 03:00:18.523271,#BalelaAwards,374186211,"VAI COMEÇAR #BalelaAwards 

https://t.co/Oj9WEpUFai
https://t.co/U7fKIgwbOl https://t.co/ITloQIliKz",374186211,"foi bom demais! feliz demais de fazer esse projeto que eu amo tanto, muito bom reviver tudo que rolou!
valeu por to… https://t.co/iIh1f4m1jx",0,-,0,-,0,-
452,2021-12-18 03:00:18.666832,PAIN NO MEGASHOT,236112959,"o real nome do @dynquedo1 é Matheus ""dyNquedo"" Dynquedo?

PAIN NO MEGASHOT",747531905441071104,"KKKKKKK Olha eu ali 

PAIN NO MEGASHOT https://t.co/23VSSoWWtu",236112959,"o @Damagelol1 nem ta lá e tá levando KKKKKKKKKK, vai se criando um clima terrível ☠️

PAIN NO MEGASHOT",236112959,"humilde @Carioklol, veio só pro PAIN NO MEGASHOT",899020407461773316,"Dúvido 1k aqui de: 

PAIN NO MEGASHOT"
453,2021-12-18 03:00:18.799194,#LiveDosFinalistas,37681380,Qual troféu nosso campeão @RicoMelquiades merece? 🔥 Participe da enquete! 🤠 #LiveDosFinalistas #AFazenda,37681380,O @bilaraujjo contou como recebeu a notícia sobre Marília Mendonça logo que voltou para o hotel depois da final de… https://t.co/DEDyNmN8Vy,37681380,"O orgulho da OMS tá on! @bilaraujjo chegou no segundo lugar durante o reality 🔥 

Curta a #LiveDosFinalistas pelas… https://t.co/5ucMmpAVK1",0,-,0,-
454,2021-12-18 15:00:54.673677,#SnowdropPremiere,132699857,"Jisoo estreando como atriz no dorama “Snowdrop”, que começou a ser exibido HOJE na Coreia do Sul! #SnowdropPremiere https://t.co/70BpPegaos",0,-,0,-,0,-,0,-
455,2021-12-18 15:00:54.837116,NICE TO MEET YOUNGRO,0,-,0,-,0,-,0,-,0,-
456,2021-12-18 15:00:55.047062,BLEACH,923434183,📰 Sentindo-se o número 1 mais uma vez! Temporada final do anime de BLEACH ganha seu primeiro trailer e arte promoci… https://t.co/g7qQZvpzGm,12603512,Temporada final de Bleach estreia em 2022; confira primeiro trailer https://t.co/5I7AGjagKK https://t.co/G3pWchkEGt,835045170,Bleach: Retorno do anime ganha trailer e data de estreia https://t.co/hK2WRJ5iAQ https://t.co/ccr91DUAjd,309170036,"Imagina voltar a ter aberturas desse nível aqui?

Tá maluco, Bleach é OUTRO NÍVEL!!! https://t.co/nEUbHbYSwl",0,-
457,2021-12-18 15:00:55.22509,Itapemirim,15675149,"Em meio a pedido de falência, dono da Itapemirim abre empresa de R$ 6 bi no Reino Unido https://t.co/KiRyWwDZzl",48186490,A Itapemirim já quebrou? Quem autorizou uma empresa falida a abrir uma companhia aérea?,115481116,quem foi o responsável por chancelar a operação da Itapemirim e atestou que o negócio teria saúde financeira? como… https://t.co/XVD8EJ2SSj,14614833,"⚠🛫 URGENTE: Itapemirim suspende temporariamente suas operações aéreas!

https://t.co/miIisRClUg",70799317,Itapemirim suspende operações em todo o Brasil https://t.co/eZOOvGvmu8
458,2021-12-18 15:00:55.345668,#goDOLLARS,0,-,0,-,0,-,0,-,0,-
459,2021-12-18 15:00:55.475904,#voleifoxsports,0,-,0,-,0,-,0,-,0,-
460,2021-12-18 15:00:55.607164,FORÇA ALINE MINEIRO,0,-,0,-,0,-,0,-,0,-
461,2021-12-18 15:00:55.761601,#goNOISE,0,-,0,-,0,-,0,-,0,-
462,2021-12-18 15:00:55.931592,Atalanta,15911679,"⚽ Cite um clube europeu pra cada letra do seu nome 👇

A estagiária começa:

E- Eintracht Frankfurt
S- Sevilla
T- To… https://t.co/a7IRa4qjbM",0,-,0,-,0,-,0,-
463,2021-12-18 15:00:56.040832,#HappyBirthdayBillie,0,-,0,-,0,-,0,-,0,-
464,2021-12-18 21:00:29.309363,Ronaldo,10842792,🚨 Ronaldo Fenômeno assina compra do Cruzeiro 🚨https://t.co/QYizTLJVmw,71044907,"O primeiro grande clube brasileiro a ter um DONO.

Não foi um sheik.
Não foi um russo.
Não foi um chinês. 
Foi Ronaldo!

Que loucura.",57695296,Os primeiros detalhes estão aqui em primeira mão: Ronaldo compra 90% por R$400 milhões - aporte inicial feito - ent… https://t.co/brzKkwtyBJ,86545772,"O Ronaldo começou a fazer live e levou o lance de ""Compra o Cruzeiro"" do chat muito a sério...
https://t.co/X2NostluPV",57695296,Ronaldo Fenômeno é o comprador do Cruzeiro!!! https://t.co/P3Wpeiw28Y
465,2021-12-18 21:00:29.529909,julie and the phantoms,132699857,Julie and the Phantoms foi oficialmente cancelada pela Netflix depois de uma temporada. https://t.co/hModK6POr8,1141148856593371137,ainda nao acredito que julie and the phantoms foi cancelada eu to muito mais,1141148856593371137,gente eu ainda to muito mal que julie and the phantoms foi cancelada de vdd não consigo entender pq uma série tao boa foi tao fácil assim,2366001730,EU NEM SUPEREI O CANCELAMENTO DE ANNE E AGR A NETFLIX ME FAZ ISSO COM JULIE AND THE PHANTOMS   https://t.co/6OdNn5NRI5,9612112,"Julie and the Phantoms é oficialmente cancelada pela Netflix
https://t.co/ZhdudVnluE"
466,2021-12-18 21:00:29.746572,KIM TAEHYUNG,132699857,"CONFIRMADO! O perfil no Instagram de Kim Taehyung, do BTS, se tornou a conta mais rápida a alcançar a marca de 1 MI… https://t.co/4x9Rn6ajyz",0,-,0,-,0,-,0,-
467,2021-12-18 21:00:29.953901,#Caldeirão,18219976,"MION. ANALISANDO. A. MINHA. CHAMADA. DE. FIM. DE. ANO. 
#Caldeirão https://t.co/cnGLJzEFvX",18219976,🤙🤙 A FELICIDADE DELE 🤙🤙 #Caldeirão https://t.co/Aa5vYzVMHp,18219976,Segura que a competição de hoje tá demais ❤️ #Caldeirão https://t.co/kATI5Lu9NA,25740094,O @MarceloAdnet e @marcosmion em 2008 e em 2021. Do VMB pro Caldeirola! #Caldeirão https://t.co/pJrV2Br9w4,36152770,E se o camarim do #Caldeirao fosse uma série… AC @MarceloAdnet https://t.co/OghSmmut2M
468,2021-12-18 21:00:30.166439,EU TE ODEIO NETFLIX,0,-,0,-,0,-,0,-,0,-
469,2021-12-18 21:00:30.33303,1 MILHÃO DE SOBRE,0,-,0,-,0,-,0,-,0,-
470,2021-12-18 21:00:30.464683,JATP,0,-,0,-,0,-,0,-,0,-
471,2021-12-18 21:00:30.691213,Valladolid,31493031,Como Ronaldo administra o Real Valladolid? Recomendo a leitura desta reportagem que fizemos no @geglobo. Estrutura… https://t.co/VdesUElp5W,10842792,"🤔🤔

Com Ronaldo, Valladolid diminui dívida, mas reencontra o rebaixamento após três anos

Bons resultados financeir… https://t.co/IvTP9pEv09",31493031,"Fico aliviado de ver Ronaldo como investidor/proprietário do Cruzeiro. Ele tem dinheiro, conhecimento sobre a circu… https://t.co/v7Ps5Ijqgj",786970076754903040,"Se Ronaldo dará certo como ""dono"" do Cruzeiro, só o tempo dirá. Mas comparar com o Valladolid é simplismo. A única… https://t.co/L8ZeRUoBEc",51124892,"O que aconteceu com o Valladolid depois que Ronaldo Fenômeno comprou o clube
#FutebolNaESPN 
https://t.co/3g6q9LTc8w"
472,2021-12-18 21:00:30.856423,Borussia,246471130,"Anote na agenda: neste sábado (18), às 14h30, tem a partida emocionante entre Hertha Berlin e Borussia Dortmund!… https://t.co/9htXloZKnC",0,-,0,-,0,-,0,-
473,2021-12-18 21:00:31.0176,TE AMAMOS RICO,0,-,0,-,0,-,0,-,0,-
474,2021-12-19 03:00:43.259122,#BakeOffBrasil,50139102,"Como comentei lá no meu Insta mais cedo, eu já morrendoooo de saudades!! 

Ansiosa tb pra próxima temporada do Bake… https://t.co/9gnC8SgUuA",20600456,"Aprenda a fazer o Bolo Batedeira (via #BakeOffBrasil) 

https://t.co/8UHQm8rlrI https://t.co/4u2DXeS9ev",50139102,"Estamos em primeiro lugar nos Trends! Obrigadaaaaa, gente ❤️ #BakeOffBrasil https://t.co/mtGcfosaN9",50139102,"Vocês que amam um bastidor do @BakeOffBrasil, se liguem aí nessa thread.. ❤️ #BakeOffBrasil https://t.co/YjRS6RBfvl",3352136861,"Você foi enorme, Julio! Obrigado por participar dessa jornada ✨ #BakeOffBrasil https://t.co/N1naJDMjlR"
1794,2022-02-15 03:00:44.014346,Lucas,84730665,"MUITO BOM LUCAS, NOTA 2. 

FALOU FALOU E NÃO FALOU NADA",228023472,"Lucas, o biruta.",2484226796,O Lucas tá sendo coerente em todas as placas já perceberam isso? #BBB22,752488263747833856,Lucas Paquetá 🔞 (via @OL) https://t.co/Vov5qesdAd,70577513,O LUCAS CONCORDOU COM O GUSTAVO.
475,2021-12-19 03:00:43.408635,#UFCnoCombate,59885303,"Reza a lenda de que o Rhoodes fica assim em toda luta do Belal Muhammad! 🤣

Acompanhe as emoções do UFC Lewis x Dau… https://t.co/Mn8b8hjHzi",59885303,"UM MONSTRO! Derrick Lewis vence Chris Daukaus com um nocaute impressionante.

Acompanhe as emoções do UFC Lewis x D… https://t.co/MEufEYCYUb",59885303,"Faltam poucos minutos para o último card do ano. Vem comigo, combatente!

Acompanhe as emoções do UFC Lewis x Dauka… https://t.co/I5dJtWUAm4",65692911,"23:59, @AnaHissa : Vamos parar de chamar de Belal, não tá dando

00:00, a mesma @AnaHissa : o Belal tá crescendo, c… https://t.co/rLsfS5W2fP",0,-
476,2021-12-19 03:00:43.513488,#VerãoLGBTQ,0,-,0,-,0,-,0,-,0,-
477,2021-12-19 03:00:43.654942,Mac Jones,747531193642422272,"Obrigado novamente a quem deixou Mac Jones chegar ao New England Patriots! 😉

#ForeverNE https://t.co/pA6wVINi9X",0,-,0,-,0,-,0,-
478,2021-12-19 03:00:43.894228,Patriots,2771632756,"Doutor Estranho errou o feitiço e vai ter jogo sábado. Os astros já estão saindo do multiverso.

Faça o que tiver q… https://t.co/nNjGD1wT30",747531193642422272,"Obrigado novamente a quem deixou Mac Jones chegar ao New England Patriots! 😉

#ForeverNE https://t.co/pA6wVINi9X",80865001,"CURIOSIDADE! 👀

Esta noite será a primeira vez desde 1997 que uma partida entre Patriots x Colts não tem Peyton Man… https://t.co/pxRNCKP26W",468478772,"Saiu novo sorteio das oitavas da Champions

Manchester United x Ponte Preta
Al-Ahly x Bolívar
Toronto Raptors x Amé… https://t.co/9EcQRno9l8",0,-
479,2021-12-19 03:00:44.033992,#AltasHoras,18219976,"Segura esse #AltasHoras de hoje com muita música e conversa boa: Belo, Dudu Nobre, Tierry, Renato Teixeira, Pablo e… https://t.co/7rt54LOXsK",38427754,Ligadinhos no #AltasHoras? Vladimir Brichta falou da experiência de contracenar ao lado da filha na novela das 7… https://t.co/9QchHkMEv2,18219976,"A noite vai ser animada com @luisasonza, @FerrugemOficial, @felipearaujo_fa, @ceumusic e muito mais! #AltasHoras https://t.co/Uoapiwj5Kv",18219976,"O #AltasHoras de hoje recebe @FerrugemOficial, @luisasonza e @felipearaujo_fa. Não vai perder, né? 🤩 https://t.co/MjWiXkYLsK",0,-
480,2021-12-19 03:00:44.212669,Belal,59885303,"Reza a lenda de que o Rhoodes fica assim em toda luta do Belal Muhammad! 🤣

Acompanhe as emoções do UFC Lewis x Dau… https://t.co/Mn8b8hjHzi",65692911,"23:59, @AnaHissa : Vamos parar de chamar de Belal, não tá dando

00:00, a mesma @AnaHissa : o Belal tá crescendo, c… https://t.co/rLsfS5W2fP",0,-,0,-,0,-
481,2021-12-19 03:00:44.352838,Colts,2771632756,"Doutor Estranho errou o feitiço e vai ter jogo sábado. Os astros já estão saindo do multiverso.

Faça o que tiver q… https://t.co/nNjGD1wT30",747531193642422272,"HOJE TEM!!! (isso mesmo, no Sabadão) #ForeverNE 

Partida importante fora de cada contra o Indianapolis Colts para… https://t.co/cOjcJySO9T",80865001,"CURIOSIDADE! 👀

Esta noite será a primeira vez desde 1997 que uma partida entre Patriots x Colts não tem Peyton Man… https://t.co/pxRNCKP26W",51124892,"PUNT BLOQUEADO E TOUCHDOWN! QUE INÍCIO DOS COLTS! 

#NFLnaESPN #ESPNnoStarPlus https://t.co/bxh8bGhPUj",0,-
482,2021-12-19 03:00:44.628019,Ronaldo,71044907,"O primeiro grande clube brasileiro a ter um DONO.

Não foi um sheik.
Não foi um russo.
Não foi um chinês. 
Foi Ronaldo!

Que loucura.",10842792,🚨 Ronaldo Fenômeno assina compra do Cruzeiro 🚨https://t.co/QYizTLJVmw,1562061097,Cruzeiro + Ronaldo = #CruzeiroFenomenal https://t.co/nGQ4lANqv1,57695296,Os primeiros detalhes estão aqui em primeira mão: Ronaldo compra 90% por R$400 milhões - aporte inicial feito - ent… https://t.co/brzKkwtyBJ,86545772,"O Ronaldo começou a fazer live e levou o lance de ""Compra o Cruzeiro"" do chat muito a sério...
https://t.co/X2NostluPV"
483,2021-12-19 03:00:44.733624,#PrevisoesDoKimarises,0,-,0,-,0,-,0,-,0,-
484,2021-12-19 15:00:14.543771,Magnus,0,-,0,-,0,-,0,-,0,-
485,2021-12-19 15:00:14.671834,Cascavel,0,-,0,-,0,-,0,-,0,-
486,2021-12-19 15:00:14.791717,#futsalnosportv,0,-,0,-,0,-,0,-,0,-
487,2021-12-19 15:00:14.983951,Sorocaba,182573469,"Menina de 12 anos se trancou no banheiro da casa na 2a-feira, dps de + um estupro do próprio pai, e mandou mensagen… https://t.co/qAwWrHpqwz",35105584,"Mais um absurdo machista. A companheira Emanuela Barros, a Manú, Presidenta do Cons. Mun. dos Dir. da Mulher de Sor… https://t.co/doSso3OmBF",35856249,"Alerta de encontro pesado em Sorocaba (SP)! Melhores do mundo na modalidade, Ferrão e Amandinha registraram esse mo… https://t.co/n3DVHR3Ve7",1384274110960660496,"Bem-vindas, meninas do futsal... 😍 

Um importante passo foi dado para a evolução do futsal feminino nacional nesta… https://t.co/rEJh6l4AkA",24920669,"Hoje também é dia de buscar vaga na final! É dia de base do #FutebolFemininoTricolor!

⚽️ Ferroviária x São Paulo
🏟… https://t.co/kDTtYQ67Ne"
488,2021-12-19 15:00:15.146339,Cancelo,752488263747833856,"Assistência de Cancelo, golo de Rúben Dias 🤗 https://t.co/btBMbi3aDS",40019154,"Cancelo faz o impossível e o Capitão, Rúben Dias, não falha 🥵🇵🇹

@ManCity | @rubendias 

#sporttvportugal… https://t.co/6yCPpOdZZ4",40019154,"CANCELO, QUE TIRO! 💣🥵

@ManCity 

#sporttvportugal #premierleague #pl #manchestercity #mancity #newcastleunited… https://t.co/vsDPLVtAzJ",890891,"João Cancelo let it fly for Manchester City ☄️ @brfootball

(via @NBCSportsSoccer)
https://t.co/IVHjx26t89",548503208,João CALCIO Cancelo #NewcastleMancity
489,2021-12-19 15:00:15.259133,manu rios,0,-,0,-,0,-,0,-,0,-
490,2021-12-19 15:00:15.412881,ARMY VOTING SMA,0,-,0,-,0,-,0,-,0,-
491,2021-12-19 15:00:15.5515,Cristiane,15675149,"Antonio Barra Torres, Diretor-Presidente

Meiruze Sousa Freitas, Diretora

Cristiane Rose Jourdan Gomes, Diretora… https://t.co/ZRqQYZduuF",1357806706005331969,"VITÓRIA DAS SEREIAS! Com domínio da partida, as Sereias vencem o River Plate por 3 a 0 e garantem três pontos na… https://t.co/vREtw9MM6d",1357806706005331969,"GOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOL DAS SEREIAS! ⚽️

1T/39': CRISTIANE DEVOLVE DE CALCANHAR… https://t.co/sFSFcnOUZd",1357806706005331969,"Cristiane chegou à marca de 6️⃣2️⃣ gols com o #MantoSagrado, empatando com a Sole Jaimes como a segunda maior artil… https://t.co/Yn83YVfspO",0,-
492,2021-12-19 15:00:15.733172,Newcastle,40019154,"Cancelo faz o impossível e o Capitão, Rúben Dias, não falha 🥵🇵🇹

@ManCity | @rubendias 

#sporttvportugal… https://t.co/6yCPpOdZZ4",40019154,"CANCELO, QUE TIRO! 💣🥵

@ManCity 

#sporttvportugal #premierleague #pl #manchestercity #mancity #newcastleunited… https://t.co/vsDPLVtAzJ",28562620,"@socorro_barro O Brasileirão gera, em direitos de TV, cerca de 1,2 bilhão de reais por temporada.

A Premier League… https://t.co/IcFDTMGVxn",790652550,"Martinelli nos últimos jogos: 

x Newcastle - ⚽️
x Manchester United - 🅰️
x Everton - ❌ 
x Southampton - 🅰️
x West… https://t.co/ZSHy07p1RB",1885267500,"Ta ai um tweet que eu nunca pensei em fazer. 

Em 20 minutos a gente entra com Newcastle vs Manchester City na ESPN… https://t.co/Q0eQv9p7QR"
496,2021-12-19 21:00:35.269799,#AFazendaÚltimaChance,225096384,Calada vence! Rodrigo Faro presenteia Rico com uma nova jaqueta 🥰 #AFazendaÚltimaChance https://t.co/W0hFPwdJuP,225096384,Psicose? Dayane leva o prêmio de melhor filme pela cena em que rasga a jaqueta de Rico #AFazendaÚltimaChance https://t.co/hnfcJmYtFQ,225096384,"Faro recebe o grande campeão da A Fazenda 13, Rico Melquiades, e todos os participantes do reality no… https://t.co/bJUOxQdHzu",130907792,"Day, querida, você saiu cancelada sim. Bem cancelada. Mas fãs cego, que passam pano, todos têm! #AFazendaÚltimaChance",0,-
497,2021-12-19 21:00:35.406537,#SaveJATP,0,-,0,-,0,-,0,-,0,-
498,2021-12-19 21:00:35.672158,Alisson,23598103,"HEXA CAMPEÃOOOOOOOO! ❤️🖤🦁

Com gol decisivo de Alisson, o Leão conquista o seu sexto título pela Copa do Nordeste S… https://t.co/nraKtMGsUz",336300312,EU TE AMO ALISSON BECKER!!! GIGANTE! 🧤,35856249,"Recado de fim de ano do nosso paredão Alisson para a torcida da #SeleçãoBrasileira. Vamos juntos em 2022, hein? https://t.co/BiBzlaWdm8",790652550,O Alisson é um monstro de goleiro.,28562620,Alisson já salvou dois gols certos do Liverpool hoje! É um goleiraço!
499,2021-12-19 21:00:35.840066,#premierleaguenaespn,231809215,"Exclusiva com @gabimartinelli -

O encontro com o ídolo @Cristiano

#PremierLeagueNaESPN #arsenal #martinelli 

Par… https://t.co/EUi627jbBN",231809215,"Gabriel Martinelli @gabimartinelli jogou, e muito bem, os últimos 4 jogos como titular. Fala aqui sobre a sequência… https://t.co/H5XCzydqLv",83693724,"Que primeiro tempo, minha gente! Tottenham 1-1 Liverpool, ao vivo na ESPN Brasil e @StarPlusBR. FUTEBOL na essência… https://t.co/eZ6HLuTrHX",420535612,QUE GOLAÇOOOOOOO! Aprendeu com o CR7? Drible seco e pedrada na gaveta! Companheiro de Cristiano na seleção portugue… https://t.co/hICDigiWDw,51124892,"Tem cobrador de pênaltis melhor que o Jorginho? Mais um ano se passou, e ele segue debochado! 

Você assiste a TODO… https://t.co/MMayfo11Rt"
500,2021-12-19 21:00:36.040599,Tottenham,28562620,"A tabela do Campeonato Inglês vai ficar igual ao que vivemos nos últimos dois anos no Brasileirão...

O Arsenal, qu… https://t.co/BPY2E6Lndv",752488263747833856,Liverpool empata com o Tottenham e deixa o Man City ainda mais líder da PL. https://t.co/WbcMaPlPFS,336300312,"BOM DIA, REDS! Bora acordar e ficar animado porque hoje tem Liverpool! 🔴

🆚 @Spurs_PT 
📍 Tottenham Hotspur Stadium… https://t.co/OCxXuPrKM4",83693724,"Que jogo alucinante! Terminou, Tottenham 2-2 Liverpool. Reds têm quebrada uma sequência de 6 vitórias no campeonato… https://t.co/mRsTXkANLs",145031906,Tottenham e Liverpool naqueles dias de … praticando um outro esporte. Que jogo sensacional
501,2021-12-19 21:00:36.246181,Paulista,46104914,"Pausa nos conteúdos de #NatalVerde para informar que É CAMPEÃO! 🏆

No placar agregado, as #CriasDaAcademia venceram… https://t.co/PoxP8Zzc5G",132699857,"ELA PAROU A PAULISTA! Luisa Sonza em um show surpresa realizado hoje em São Paulo, com direito a uma perfomance inc… https://t.co/f29OKV1kmq",396814767,cantei ANACONDA na paulista https://t.co/wHNLDgByCW,15911679,"Neste mesmo dia, em 1994, o Palmeiras superava o rival Corinthians na final e assegurava mais um título brasileiro!… https://t.co/HFROaKMFGb",46104914,"IIIIIH, AS CRIAS CONQUISTARAM O BI 🎶🤪

Bora rever os melhores momentos da partida que confirmou o bicampeonato Paul… https://t.co/M39WorMEDl"
502,2021-12-19 21:00:36.506316,Hazard,36172216,"Escalação do Real Madrid para o jogo contra o Cadiz: Alineación Real Madrid: Courtois, Lucas, Militão, Alaba, Mendy… https://t.co/zuB1kmF3LZ",36172216,Ancelotti acaba de confirmar na entrevista coletiva que Benzema irá jogar amanhã e que Hazard será titular na partida contra o Cádiz.,61944959,Refis não serve para nada a não ser aumentar a arrecadação por três meses e depois contratar mais um monte de dívid… https://t.co/iFE5kBviz8,36172216,Real Madrid jogando no 4-3-3 com Eden Hazard pela direita. Vini Jr é o titular na ponta-esquerda.,807240351945781248,"🚨⚪ ¡Once para el #RealMadridCádiz confirmado!

Courtois

Lucas, Militão, Alaba, Mendy

Valverde, Casemiro, Kroos

H… https://t.co/eqPR9EssvT"
503,2021-12-19 21:00:36.693732,Robertson,336300312,GOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO… https://t.co/9DUG0pT43Q,31427142,1 assistência. 1 golo. 1 cartão vermelho directo. Robertson 🧐 https://t.co/99QagbVz9V,790652550,"O Robertson é muito bom, mas ele gosta de uma confusão…

Explosivo demais.",863951246213992448,Trent Alexander-Arnold + Andrew Robertson. Nenhum time do mundo tem algo parecido com essa dupla.,48491604,"🏴󠁧󠁢󠁳󠁣󠁴󠁿 Andrew Robertson contra o Tottenham:

◉ 1 assistência aos 35'
◉ 1 gol aos 70'
◉ Expulsão aos 77'

VIVEU! https://t.co/Qjyyd04qvq"
504,2021-12-20 03:00:40.355022,Chile,2670726740,Parabenizo o companheiro @gabrielboric por sua eleição para Presidente do Chile. Fico feliz por mais uma vitória de… https://t.co/aeUvbK2Z8w,45428696,"“Se o Chile foi o berço do neoliberalismo na América Latina, também será sua tumba”. Gabriel Boric, novo presidente… https://t.co/gCi2FsmlDe",131574396,A vitória consagradora de @gabrielboric reescreve a história do Chile e é um alento aos povos da América Latina que… https://t.co/whSWxo9ivi,45870897,Vitória da Democracia no Chile! Em 2022 será a nossa vez de vencer o extremismo! 🇧🇷🇨🇱,762402774260875265,Boric ganhou no Chile!!! O candidato da extrema-direita acaba de reconhecer a derrota. Novos ventos na América Latina! 🇨🇱🇧🇷
